E	j	j C	j C	j  Ageo
1.47808	0.00233	0.07028	0.09371	0.16632
1.47859	0.00236	0.07117	0.0949	0.16842
1.47909	0.00237	0.07166	0.09555	0.16958
1.47958	0.00245	0.07405	0.09873	0.17523
1.48008	0.00248	0.07496	0.09995	0.1774
1.48059	0.00251	0.07563	0.10084	0.17897
1.48109	0.00256	0.07739	0.10319	0.18314
1.48159	0.0026	0.07846	0.10462	0.18568
1.48209	0.00263	0.07929	0.10573	0.18764
1.48258	0.00269	0.08123	0.10831	0.19223
1.48309	0.00267	0.08051	0.10735	0.19052
1.48359	0.00269	0.08114	0.10819	0.19202
1.48409	0.00277	0.0835	0.11133	0.19759
1.48458	0.00276	0.08331	0.11108	0.19715
1.48508	0.00278	0.08383	0.11178	0.19838
1.48558	0.00284	0.08565	0.1142	0.20268
1.48607	0.00289	0.08725	0.11633	0.20646
1.48657	0.0029	0.08767	0.1169	0.20747
1.48707	0.00296	0.08921	0.11895	0.21111
1.48757	0.00301	0.09086	0.12115	0.21502
1.48807	0.00303	0.09134	0.12179	0.21616
1.48857	0.00306	0.09248	0.12331	0.21884
1.48906	0.00314	0.09493	0.12657	0.22464
1.48956	0.00315	0.09499	0.12665	0.22478
1.49006	0.00321	0.09697	0.1293	0.22948
1.49057	0.00327	0.09872	0.13163	0.23362
1.49106	0.0033	0.09966	0.13288	0.23584
1.49156	0.00334	0.1007	0.13427	0.2383
1.49206	0.00342	0.10315	0.13754	0.2441
1.49255	0.00347	0.10473	0.13964	0.24782
1.49307	0.0035	0.10579	0.14106	0.25035
1.4936	0.00358	0.10803	0.14404	0.25564
1.4941	0.00366	0.11034	0.14713	0.26112
1.49461	0.00369	0.11126	0.14835	0.26329
1.49511	0.00378	0.11421	0.15228	0.27026
1.4956	0.00381	0.11507	0.15342	0.2723
1.49611	0.00387	0.11676	0.15568	0.2763
1.4966	0.00397	0.11991	0.15988	0.28376
1.4971	0.00404	0.122	0.16266	0.28869
1.4976	0.00411	0.12399	0.16533	0.29342
1.4981	0.00419	0.12639	0.16852	0.29908
1.49859	0.00429	0.12955	0.17274	0.30658
1.49909	0.00431	0.13012	0.1735	0.30793
1.4996	0.00437	0.1318	0.17573	0.31189
1.50008	0.00451	0.13604	0.1814	0.32194
1.50059	0.00458	0.13827	0.18437	0.32721
1.50109	0.00466	0.14053	0.18738	0.33255
1.50158	0.00475	0.1435	0.19134	0.33958
1.50208	0.00484	0.146	0.19467	0.3455
1.50258	0.00491	0.14834	0.19779	0.35103
1.50308	0.00504	0.15208	0.20278	0.35989
1.50358	0.00515	0.15537	0.20716	0.36767
1.50408	0.00519	0.15677	0.20903	0.37099
1.50457	0.00533	0.16084	0.21446	0.38063
1.50507	0.00543	0.16388	0.21851	0.38781
1.50558	0.00551	0.16636	0.22182	0.39368
1.50608	0.00566	0.17082	0.22777	0.40424
1.50657	0.0058	0.1752	0.2336	0.4146
1.50707	0.00589	0.17765	0.23687	0.4204
1.50757	0.00602	0.18157	0.2421	0.42968
1.50807	0.00613	0.18492	0.24657	0.4376
1.50857	0.0062	0.18719	0.24959	0.44296
1.50907	0.00632	0.19064	0.25419	0.45114
1.50957	0.00647	0.19518	0.26025	0.46188
1.51007	0.00656	0.19803	0.26404	0.46862
1.51057	0.00667	0.20141	0.26855	0.47661
1.51107	0.00682	0.20582	0.27444	0.48707
1.51157	0.00689	0.20783	0.27711	0.49182
1.51207	0.00701	0.21173	0.28231	0.50103
1.51256	0.00718	0.2168	0.28907	0.51304
1.51307	0.00727	0.21947	0.29264	0.51937
1.51357	0.00739	0.22309	0.29746	0.52793
1.51406	0.00763	0.23042	0.30724	0.54528
1.51456	0.00777	0.23459	0.3128	0.55515
1.51507	0.00791	0.23884	0.31846	0.5652
1.51556	0.00812	0.24513	0.32685	0.58009
1.51606	0.00824	0.24886	0.33182	0.5889
1.51656	0.00835	0.25197	0.33596	0.59627
1.51706	0.00854	0.25788	0.34385	0.61026
1.51754	0.00872	0.26313	0.35085	0.62269
1.51806	0.00888	0.26798	0.35732	0.63416
1.51856	0.00907	0.2738	0.36507	0.64793
1.51906	0.00921	0.27805	0.37074	0.65799
1.51956	0.0094	0.28383	0.37844	0.67166
1.52006	0.00964	0.29101	0.38802	0.68865
1.52056	0.00977	0.29504	0.39339	0.69818
1.52106	0.00994	0.30004	0.40006	0.71002
1.52156	0.01018	0.30713	0.40952	0.7268
1.52206	0.01035	0.31235	0.41647	0.73914
1.52256	0.0105	0.31681	0.42243	0.74972
1.52306	0.01077	0.325	0.43334	0.76908
1.52355	0.01102	0.33269	0.4436	0.7873
1.52405	0.01121	0.33826	0.45102	0.80047
1.52455	0.01149	0.34682	0.46244	0.82073
1.52505	0.01174	0.35422	0.4723	0.83823
1.52556	0.01195	0.36058	0.48078	0.85328
1.52605	0.01223	0.36928	0.49238	0.87388
1.52655	0.01246	0.37614	0.50153	0.89012
1.52704	0.01267	0.38234	0.50979	0.90477
1.52754	0.01295	0.39101	0.52136	0.92531
1.52803	0.01322	0.39891	0.53189	0.94399
1.52854	0.01342	0.40521	0.54029	0.95891
1.52904	0.01372	0.41413	0.55219	0.98002
1.52953	0.01405	0.42395	0.56528	1.00325
1.53003	0.01432	0.43212	0.57617	1.02258
1.53054	0.01461	0.44113	0.58818	1.0439
1.53103	0.01499	0.45244	0.60326	1.07066
1.53153	0.01528	0.46129	0.61506	1.09161
1.53203	0.01558	0.47017	0.6269	1.11262
1.53254	0.01584	0.47818	0.63758	1.13158
1.53304	0.01607	0.48512	0.64684	1.148
1.53354	0.01641	0.49532	0.66044	1.17215
1.53405	0.0167	0.50404	0.67207	1.19278
1.53454	0.01697	0.51214	0.68287	1.21194
1.53505	0.01735	0.52383	0.69846	1.23961
1.53554	0.01771	0.53452	0.7127	1.2649
1.53604	0.01806	0.545	0.72668	1.28971
1.53654	0.01843	0.55638	0.74185	1.31664
1.53704	0.01882	0.56813	0.75752	1.34444
1.53753	0.01924	0.5808	0.77441	1.37442
1.53803	0.01959	0.59119	0.78826	1.399
1.53853	0.02	0.60359	0.8048	1.42835
1.53903	0.02039	0.61542	0.82057	1.45634
1.53953	0.0208	0.62779	0.83707	1.48563
1.54002	0.02121	0.64017	0.85358	1.51493
1.54052	0.0216	0.65197	0.86931	1.54284
1.54101	0.02221	0.67025	0.89369	1.58611
1.54151	0.02252	0.67976	0.90636	1.6086
1.54206	0.02287	0.69032	0.92045	1.6336
1.54257	0.02339	0.70604	0.94141	1.6708
1.54306	0.02386	0.72022	0.96031	1.70434
1.54357	0.02426	0.7323	0.97641	1.73293
1.54406	0.02483	0.74946	0.9993	1.77355
1.54456	0.02523	0.76159	1.01547	1.80225
1.54505	0.02574	0.77705	1.03609	1.83884
1.54555	0.02623	0.79185	1.05582	1.87386
1.54604	0.02672	0.80649	1.07533	1.90849
1.54655	0.02725	0.8224	1.09655	1.94615
1.54704	0.02779	0.83884	1.11847	1.98505
1.54754	0.02832	0.85486	1.13983	2.02295
1.54804	0.0289	0.87243	1.16325	2.06453
1.54854	0.02938	0.88675	1.18236	2.09843
1.54904	0.02998	0.90495	1.20662	2.1415
1.54954	0.03058	0.92303	1.23073	2.18429
1.55003	0.03112	0.93944	1.25261	2.22312
1.55053	0.03174	0.95796	1.2773	2.26694
1.55103	0.03233	0.97578	1.30106	2.30911
1.55153	0.03295	0.99463	1.32619	2.35371
1.55203	0.03359	1.01387	1.35185	2.39925
1.55252	0.03426	1.03398	1.37866	2.44684
1.55302	0.03484	1.05171	1.4023	2.48879
1.55353	0.03544	1.06965	1.42622	2.53124
1.55403	0.03611	1.0901	1.45349	2.57963
1.55451	0.03682	1.11128	1.48173	2.62976
1.55502	0.03754	1.13302	1.51072	2.68122
1.55552	0.03812	1.15054	1.53408	2.72266
1.55603	0.03878	1.17056	1.56077	2.77004
1.55652	0.03951	1.19264	1.59022	2.8223
1.55702	0.04019	1.21322	1.61765	2.87099
1.55752	0.04092	1.23512	1.64685	2.92282
1.55802	0.04167	1.25774	1.67702	2.97636
1.55851	0.04232	1.27753	1.7034	3.02318
1.55901	0.04315	1.30243	1.7366	3.0821
1.55951	0.0439	1.32505	1.76676	3.13563
1.56001	0.04465	1.34773	1.797	3.1893
1.56051	0.04545	1.37195	1.8293	3.24661
1.561	0.04622	1.39516	1.86025	3.30156
1.56151	0.04699	1.4185	1.89136	3.35677
1.562	0.04781	1.4432	1.9243	3.41523
1.56249	0.04863	1.46786	1.95719	3.47359
1.563	0.0495	1.49397	1.992	3.53537
1.56349	0.05035	1.51978	2.02641	3.59646
1.56398	0.0512	1.54545	2.06063	3.65719
1.5645	0.05202	1.57025	2.0937	3.71587
1.565	0.05291	1.59696	2.12932	3.7791
1.5655	0.05381	1.62408	2.16548	3.84327
1.566	0.05469	1.6508	2.20111	3.9065
1.56649	0.05551	1.67565	2.23424	3.96531
1.56699	0.0565	1.70537	2.27387	4.03564
1.56749	0.05746	1.73433	2.31249	4.10418
1.568	0.05827	1.75885	2.34518	4.1622
1.56849	0.05928	1.7892	2.38565	4.23403
1.56899	0.0602	1.81718	2.42295	4.30022
1.56949	0.06114	1.84535	2.46051	4.36689
1.56998	0.06217	1.87665	2.50225	4.44096
1.57048	0.06314	1.90569	2.54096	4.50967
1.57098	0.06415	1.93626	2.58172	4.58202
1.57148	0.06515	1.9664	2.62192	4.65336
1.57198	0.06615	1.99682	2.66248	4.72534
1.57247	0.06724	2.02954	2.7061	4.80277
1.57298	0.06816	2.05749	2.74336	4.86889
1.57347	0.06923	2.08955	2.78611	4.94476
1.57396	0.07031	2.12218	2.82962	5.02198
1.57449	0.07126	2.15099	2.86804	5.09016
1.57497	0.07244	2.18644	2.91531	5.17406
1.57545	0.07359	2.2212	2.96166	5.25632
1.57596	0.07482	2.25844	3.01131	5.34444
1.57645	0.0759	2.29109	3.05484	5.4217
1.57696	0.07699	2.32402	3.09875	5.49963
1.57746	0.07824	2.3616	3.14886	5.58857
1.57795	0.07936	2.39555	3.19412	5.66889
1.57846	0.08059	2.4326	3.24353	5.75658
1.57895	0.08179	2.46891	3.29194	5.8425
1.57945	0.083	2.50523	3.34037	5.92845
1.57996	0.08418	2.54092	3.38795	6.0129
1.58044	0.08538	2.5772	3.43633	6.09876
1.58095	0.08658	2.61347	3.48469	6.18459
1.58144	0.08779	2.64975	3.53306	6.27044
1.58193	0.08901	2.68665	3.58226	6.35777
1.58244	0.09031	2.72606	3.63481	6.45103
1.58293	0.09153	2.76285	3.68387	6.53809
1.58344	0.09286	2.80291	3.73728	6.63288
1.58394	0.09415	2.84188	3.78924	6.72511
1.58447	0.09542	2.8803	3.84046	6.81602
1.58499	0.09668	2.91824	3.89106	6.90581
1.58549	0.09796	2.95685	3.94254	6.99718
1.58599	0.09936	2.99903	3.99877	7.09698
1.58648	0.10069	3.03909	4.0522	7.19179
1.58697	0.1021	3.08168	4.10899	7.29258
1.58747	0.10342	3.12161	4.16222	7.38707
1.58797	0.10477	3.16243	4.21665	7.48367
1.58847	0.10613	3.20349	4.2714	7.58083
1.58896	0.10785	3.25528	4.34045	7.70338
1.58946	0.10939	3.30182	4.4025	7.81351
1.58995	0.11082	3.34492	4.45997	7.91551
1.59046	0.11224	3.38773	4.51706	8.01683
1.59094	0.11372	3.43247	4.57672	8.12271
1.59145	0.11518	3.47665	4.63561	8.22723
1.59194	0.11667	3.52165	4.69562	8.33373
1.59244	0.11809	3.56456	4.75284	8.43528
1.59295	0.11954	3.60832	4.81118	8.53883
1.59344	0.12108	3.65463	4.87293	8.64842
1.59395	0.12249	3.69723	4.92972	8.74922
1.59443	0.12421	3.7491	4.99888	8.87197
1.59495	0.12577	3.79635	5.06189	8.98379
1.59543	0.12745	3.84699	5.12941	9.10363
1.59593	0.12888	3.8901	5.1869	9.20565
1.59643	0.13053	3.94001	5.25345	9.32376
1.59693	0.13205	3.98581	5.31451	9.43213
1.59743	0.1337	4.03551	5.38077	9.54974
1.59792	0.13528	4.08339	5.44461	9.66304
1.59842	0.13686	4.13111	5.50824	9.77597
1.59892	0.13844	4.17865	5.57164	9.88848
1.59942	0.14004	4.22713	5.63628	10.00321
1.59992	0.1416	4.274	5.69876	10.1141
1.60041	0.14325	4.32397	5.7654	10.23238
1.60092	0.14498	4.37603	5.83481	10.35556
1.60141	0.14664	4.42628	5.90181	10.47447
1.60191	0.14835	4.47784	5.97056	10.59648
1.6024	0.15015	4.53225	6.04311	10.72524
1.60295	0.15186	4.58368	6.11168	10.84694
1.60344	0.15362	4.63694	6.18269	10.97298
1.60395	0.15519	4.6844	6.24598	11.08529
1.60444	0.15687	4.73499	6.31344	11.20503
1.60494	0.15855	4.78571	6.38107	11.32505
1.60544	0.16031	4.83872	6.45175	11.45049
1.60593	0.16199	4.88967	6.51967	11.57104
1.60644	0.1637	4.94123	6.58842	11.69306
1.60692	0.16567	5.00047	6.66742	11.83326
1.60742	0.16814	5.0752	6.76706	12.01011
1.60794	0.17015	5.13585	6.84792	12.15361
1.60843	0.1721	5.19477	6.92648	12.29304
1.60892	0.17387	5.24825	6.9978	12.41962
1.60942	0.17574	5.30457	7.07289	12.5529
1.60991	0.17758	5.36015	7.147	12.68442
1.61041	0.17931	5.41218	7.21638	12.80755
1.61091	0.18114	5.46756	7.29022	12.9386
1.6114	0.18307	5.52576	7.36781	13.07631
1.61191	0.18501	5.58431	7.44588	13.21488
1.61237	0.18827	5.68289	7.57733	13.44816
1.61291	0.19102	5.76568	7.68771	13.64407
1.61342	0.19282	5.82013	7.76031	13.77292
1.61391	0.19477	5.87905	7.83887	13.91235
1.61441	0.19668	5.93655	7.91554	14.04841
1.6149	0.1987	5.99745	7.99675	14.19255
1.6154	0.20081	6.06127	8.08184	14.34357
1.61591	0.2028	6.12121	8.16176	14.4854
1.61637	0.20534	6.19814	8.26434	14.66746
1.61687	0.20782	6.27284	8.36394	14.84423
1.61738	0.20975	6.33125	8.44182	14.98244
