Co%,Ir%,Ti%,Overpotential,Dissolution_Ir193 (S001),Dissolution_Co59 (S001),Dissolution_Ti47 (S001),Overpotential_std,Dissolution_Ir193 (S001)_std,Dissolution_Co59 (S001)_std,Dissolution_Ti47 (S001)_std
30.83,50.83,18.33,360.078650080457,2.5151624391084786,8.391717462191703,3.9433240051606684,0.7405107099129897,0.08374072165948328,0.4054032200978729,0.3332612602944046
29.74,51.29,18.97,362.5219491265448,2.4256413246151776,7.881945583850841,3.808692960324932,3.0704847514428653,0.11913106238156969,0.5196532417293295,0.34745897200553477
29.79,49.36,20.85,365.02922825214716,2.2897061640693868,7.3041892118960785,3.8977813879708294,4.183372088017002,0.14804345709024283,0.6253857062045415,0.3715544196785414
27.95,48.91,23.14,368.5531851166111,2.116125515343285,6.56569672686902,3.8548365314921296,4.439120024472971,0.15401631083152828,0.6454196902582078,0.37037722416123803
26.61,48.93,24.46,370.2433935321132,2.009180882768699,6.207482420322754,3.832558852155604,4.279115981635623,0.14938457090212068,0.6276231567863796,0.36340832835203357
27.9,45.92,26.18,369.85531325495947,1.9978569600618143,5.989291709991325,4.044257851430119,3.1996966025560765,0.11882048655865206,0.510113199510573,0.3235678535664766
26.03,46.58,27.4,371.08963298410623,1.8721027087731654,5.9242658821714205,3.97626590712294,0.7376825621596934,0.08065474065927421,0.3864181958880356,0.3056879676965692
25.34,45.25,29.41,372.4074661374473,1.7021358529351034,5.004772398924392,3.8571025237323275,3.8426841898773896,0.13745929180767327,0.5831504736464218,0.35081070388168073
25.45,45.54,29.02,372.11765237750694,1.7338910254420536,5.161210000609323,3.8836887320132343,3.5986425615215545,0.1311376871632895,0.5597469963745605,0.34413055472262133
23.74,45.21,31.05,372.9337635692678,1.5524413892169042,4.295959891978549,3.7152966201334237,3.9384586986140584,0.14099791092389144,0.5978894002380473,0.35710130059107437
24.88,41.95,33.17,376.8336744632076,1.444489579214032,4.185659688232004,3.54948945551434,4.7802928336122275,0.16404078782771273,0.6841803894491776,0.3823308650661347
23.04,41.67,35.29,377.2223507631155,1.3309870584842374,3.9888353622589525,3.3041748761957423,4.126733612894488,0.1461472949732348,0.6163496506650745,0.3586579608029853
21.08,41.67,37.25,376.7621140715534,1.2353020302880477,4.058760804659024,3.0374617958868564,0.7363879936039616,0.07931721591236064,0.37806722278969496,0.29375152273308147
20.31,39.58,40.1,381.80078914864316,1.052692122772291,3.6194940551115558,3.0185619128093304,3.732295739914575,0.13439542868887658,0.5707569458100417,0.3458906409284008
19.79,39.58,40.62,381.92946110972787,1.0243388707843177,3.5358674550565876,2.9958209849563944,3.7138597368056234,0.13451655320437794,0.572236169290825,0.3490382440190786
19.55,37.99,42.46,384.81681638652924,0.9897673377692678,3.1968891111858326,2.902939446591684,4.144690966106553,0.1476577820144922,0.6256285113320179,0.37730275731540175
17.42,35.39,47.19,391.12299977768185,0.9393099802244967,2.914808257401764,2.742173450167102,4.844581978325896,0.17548446824012684,0.7349882075835881,0.4446444870306653
18.71,35.67,45.61,389.0480570157158,0.9606687179091403,2.803978688807492,2.7404697015712634,2.7909058700899356,0.12048429807458344,0.5363117403481477,0.3804518844399858
32.5,51.67,15.83,360.71778536741976,2.4900358936382663,7.867240940558629,3.894593689872412,4.758595683647428,0.16962707559985146,0.712440208948527,0.42378075002768795
33.19,50.21,16.6,360.9387983194588,2.457933285590311,7.780140258140877,3.9823125217953814,4.596713633256184,0.16454337547109535,0.6942405374783095,0.4155711851738418
31.95,50.62,17.43,360.478237735703,2.4896428700247837,8.091035003532559,3.9569411267821106,3.4791859104608345,0.13462139674645493,0.5836822913919212,0.3802960945655111
33.19,50.0,16.81,361.03310444264605,2.4513998313476004,7.768866463413456,3.992569389891226,4.526788856434639,0.1624087191135918,0.6862844203042987,0.41221165031632445
33.05,47.7,19.25,363.828228179565,2.3106209471294448,7.252932931420026,4.067989237460656,4.5476896745130615,0.16013694135216894,0.6746332317796763,0.3956047559738022
