Time	Ir	Co
					
s	ng cm-2 s-1	ng cm-2 s-1
630.247	2.58292E-4	9.02319E-4
631.753	1.5127E-4	0.00105
633.259	1.89124E-4	0.00118
634.765	3.97532E-4	9.32511E-4
636.271	2.70457E-4	7.46982E-4
637.777	4.10954E-4	6.42282E-4
639.283	4.41335E-4	0.00101
640.789	3.27901E-4	7.21245E-4
642.295	4.09632E-4	9.23682E-4
643.801	3.67509E-4	9.25276E-4
645.307	3.58767E-4	0.00104
646.813	2.96604E-4	0.00101
648.319	4.09296E-4	9.53495E-4
649.825	2.85773E-4	8.26309E-4
651.331	5.51805E-4	0.0012
652.837	3.4758E-4	9.43734E-4
654.343	3.78735E-4	8.15517E-4
655.849	2.62093E-4	7.4808E-4
657.355	3.459E-4	9.55475E-4
658.861	1.12298E-4	0.00137
660.367	2.654E-4	0.00128
661.873	4.19571E-4	5.82076E-4
663.379	2.22987E-4	0.00119
664.885	4.16842E-4	0.00143
666.391	4.89879E-4	0.00117
667.897	4.97415E-4	0.00124
669.403	2.60425E-4	0.00112
670.909	4.47697E-4	0.00134
672.415	2.34737E-4	6.56222E-4
673.921	2.93493E-4	0.00108
675.427	4.39451E-4	0.00107
676.933	5.2016E-4	8.39056E-4
678.439	6.04318E-4	9.64302E-4
679.945	5.515E-4	8.85323E-4
681.451	4.098E-4	0.00104
682.957	4.39953E-4	0.00108
684.463	4.14365E-4	7.68387E-4
685.969	3.43558E-4	0.00123
687.475	7.63657E-4	8.38845E-4
688.981	3.05074E-4	0.00123
690.487	4.90818E-4	8.6809E-4
691.993	6.28754E-4	9.46215E-4
693.499	3.68506E-4	0.00103
695.005	4.47737E-4	0.0013
696.511	5.13588E-4	9.81133E-4
698.017	3.75353E-4	9.56921E-4
699.523	4.05702E-4	0.00116
701.029	6.59292E-4	0.00109
702.535	6.26116E-4	0.00105
704.041	6.60285E-4	0.00128
705.547	3.0307E-4	8.21632E-4
707.053	2.99125E-4	0.00103
708.559	6.79275E-4	7.86171E-4
710.065	4.4892E-4	9.76644E-4
711.571	6.1578E-4	0.00111
713.077	4.01606E-4	0.00114
714.583	6.72439E-4	0.00126
716.089	4.70894E-4	7.54952E-4
717.595	6.51729E-4	0.00109
719.101	7.4471E-4	9.9372E-4
720.607	4.17219E-4	9.28338E-4
722.113	2.91959E-4	8.23187E-4
723.619	5.87514E-4	9.0594E-4
725.125	5.98675E-4	0.00106
726.632	5.34562E-4	0.00109
728.138	3.93477E-4	8.57011E-4
729.644	8.62538E-4	5.78842E-4
731.15	4.66087E-4	8.85053E-4
732.656	4.14767E-4	9.9547E-4
734.162	6.08609E-4	0.00132
735.668	5.37079E-4	8.46242E-4
737.174	4.90404E-4	0.00137
738.68	6.16237E-4	0.00112
740.186	3.67952E-4	0.00151
741.692	2.24376E-4	0.00117
743.198	3.6902E-4	8.17807E-4
744.704	3.02127E-4	0.00132
746.21	4.13498E-4	8.14919E-4
747.716	5.12509E-4	9.00992E-4
749.222	5.96568E-4	0.00113
750.728	5.5353E-4	0.00114
752.234	3.78876E-4	9.40523E-4
753.74	4.07344E-4	7.43198E-4
755.246	6.44607E-4	0.00102
756.752	5.78914E-4	8.45165E-4
758.258	2.59707E-4	0.00101
759.764	5.19033E-4	0.00106
761.27	5.58603E-4	9.48308E-4
762.776	2.98554E-4	0.00121
764.282	3.38008E-4	0.00108
765.788	2.96445E-4	8.85721E-4
767.294	6.64052E-4	0.0011
768.8	3.33232E-4	9.4718E-4
770.306	2.25046E-4	9.78826E-4
771.812	1.89139E-4	0.0013
773.318	4.33532E-4	0.00113
774.824	5.87643E-4	9.17482E-4
776.33	5.185E-4	0.00121
777.836	3.39524E-4	0.00108
779.342	4.04466E-4	0.00113
780.848	5.63206E-4	0.00131
782.354	3.68439E-4	0.00127
783.86	4.63233E-4	0.00136
785.366	3.40067E-4	9.1386E-4
786.872	3.31057E-4	9.68524E-4
788.378	3.27699E-4	0.00135
789.884	4.5092E-4	0.00144
791.39	4.42358E-4	0.00112
792.896	3.76713E-4	0.00115
794.402	3.29223E-4	0.00103
795.908	3.31919E-4	0.0013
797.414	2.60662E-4	7.77551E-4
798.92	4.03236E-4	8.4944E-4
800.426	5.30806E-4	0.0013
801.932	3.81044E-4	0.00112
803.438	2.68532E-4	0.00103
804.944	5.00244E-4	6.99701E-4
806.45	2.57639E-4	0.00127
807.956	5.08371E-4	0.00131
809.462	4.83062E-4	0.00101
810.968	2.51866E-4	7.35002E-4
812.474	4.18324E-4	0.00105
813.98	2.92819E-4	9.79037E-4
815.486	2.19332E-4	0.00117
816.992	5.24799E-4	0.00102
818.498	3.36544E-4	8.54798E-4
820.004	2.15093E-4	9.03457E-4
821.51	4.01219E-4	0.00125
823.016	2.93575E-4	0.00104
824.522	4.00823E-4	0.00132
826.028	4.49257E-4	0.00106
827.534	3.8082E-4	9.18085E-4
829.04	2.88124E-4	7.02519E-4
830.546	1.8032E-4	5.46941E-4
832.052	3.3307E-4	0.00103
833.558	2.20432E-4	0.00103
835.064	3.50854E-4	8.56147E-4
836.57	1.44043E-4	0.00102
838.076	3.64437E-4	7.82252E-4
839.582	4.0329E-4	8.38304E-4
841.088	3.32456E-4	0.00116
842.594	1.44817E-4	0.00109
844.1	4.05207E-4	8.44441E-4
845.606	4.08225E-4	9.76551E-4
847.112	2.97678E-4	0.00105
848.618	3.40043E-4	0.00126
850.124	2.59306E-4	9.22411E-4
851.63	2.26903E-4	0.00124
853.136	2.94272E-4	8.63113E-4
854.642	7.69896E-5	0.00119
856.148	2.99753E-4	8.38781E-4
857.654	4.0496E-4	8.4386E-4
859.16	3.0814E-4	0.00105
860.666	6.46764E-4	0.00102
862.172	3.84684E-4	5.46422E-4
863.678	2.29525E-4	7.26086E-4
865.184	2.01435E-4	0.00114
866.69	2.57061E-4	8.7051E-4
868.196	3.21769E-4	7.50776E-4
869.702	2.14579E-4	0.00112
871.208	1.85652E-4	0.00111
872.714	5.36498E-4	9.87142E-4
874.22	3.79576E-4	0.00104
875.726	3.71555E-4	8.87005E-4
877.232	4.45884E-4	7.82252E-4
878.738	3.28568E-4	0.00125
880.244	5.3745E-4	7.36024E-4
881.75	2.95372E-4	0.00101
883.256	5.2107E-4	8.90207E-4
884.762	2.97657E-4	9.29403E-4
886.268	3.7611E-4	9.40942E-4
887.774	1.52063E-4	8.22621E-4
889.28	4.58951E-4	8.48984E-4
890.787	4.98254E-4	7.67034E-4
892.293	4.22669E-4	0.00128
893.799	4.30854E-4	0.00127
895.305	3.17147E-4	9.27809E-4
896.811	2.58127E-4	9.99772E-4
898.317	3.26506E-4	0.00102
899.823	2.22036E-4	0.0011
901.329	2.23448E-4	0.00101
902.835	4.72319E-4	8.49092E-4
904.341	2.07275E-4	9.68032E-4
905.847	2.44272E-4	0.00118
907.353	3.51568E-4	8.90574E-4
908.859	3.9696E-4	0.0012
910.365	3.23708E-4	0.00117
911.871	2.88688E-4	0.00148
913.377	3.13607E-4	0.00142
914.883	3.65931E-4	0.00124
916.389	3.42188E-4	0.00105
917.895	3.3819E-4	0.00105
919.401	3.75405E-4	0.00133
920.907	1.56157E-4	0.00105
922.413	4.98947E-4	0.00158
923.919	3.70492E-4	6.65314E-4
925.425	2.25846E-4	8.91125E-4
926.931	3.36591E-4	0.00101
928.437	4.48267E-4	8.45476E-4
929.943	4.91973E-4	6.3439E-4
931.449	1.05379E-4	8.88813E-4
932.955	5.63206E-4	0.00123
934.461	3.79133E-4	0.00111
935.967	2.96806E-4	9.03925E-4
937.473	4.03145E-4	6.38913E-4
938.979	4.11783E-4	9.63404E-4
940.485	2.92433E-4	0.00113
941.991	2.29132E-4	0.00137
943.497	2.56873E-4	0.00107
945.003	5.81767E-4	0.00113
946.509	3.38325E-4	0.00114
948.015	6.18215E-4	0.00104
949.521	3.68112E-4	9.48286E-4
951.027	3.71172E-4	7.97672E-4
952.533	3.60634E-4	8.47385E-4
954.039	1.86578E-4	0.00106
955.545	4.31756E-4	0.00109
957.051	2.27895E-4	7.78271E-4
958.557	3.66291E-4	9.03652E-4
960.063	3.32456E-4	0.00107
961.569	5.76639E-4	8.26644E-4
963.075	3.0235E-4	6.49831E-4
964.581	4.15668E-4	7.75454E-4
966.087	3.35348E-4	0.00108
967.593	4.11246E-4	0.00127
969.099	2.84535E-4	9.39131E-4
970.605	2.62011E-4	7.20793E-4
972.111	2.21029E-4	9.03036E-4
973.617	4.25653E-4	0.00121
975.123	2.3242E-4	0.00111
976.629	7.43583E-5	9.57131E-4
978.135	4.83944E-4	0.00109
979.641	4.13365E-4	7.07636E-4
981.147	1.52095E-4	7.11092E-4
982.653	4.2253E-4	7.70358E-4
984.159	2.61279E-4	0.00107
985.665	1.8086E-4	0.00125
987.171	3.06836E-4	0.00104
988.677	1.85532E-4	0.00141
990.183	2.23258E-4	8.9872E-4
991.689	2.87217E-4	0.001
993.195	2.96848E-4	7.6945E-4
994.701	2.61216E-4	0.00118
996.207	2.27098E-4	0.00131
997.713	3.71624E-4	0.00105
999.219	2.48685E-4	0.00105
1000.725	2.27342E-4	7.31533E-4
1002.231	3.03272E-4	7.86289E-4
1003.737	2.68833E-4	6.44402E-4
1005.243	2.83878E-4	9.89535E-4
1006.749	2.44122E-4	8.12375E-4
1008.255	3.84954E-4	0.00115
1009.761	2.99569E-4	6.41355E-4
1011.267	4.43594E-4	6.7066E-4
1012.773	2.57919E-4	7.20227E-4
1014.279	2.99379E-4	0.00115
1015.785	5.9123E-4	7.41852E-4
1017.291	4.74361E-4	0.00138
1018.797	2.67449E-4	0.00136
1020.303	5.76322E-4	9.91049E-4
1021.809	2.3312E-4	0.00136
1023.315	2.33858E-4	0.00122
1024.821	5.00148E-4	0.00102
1026.327	2.65375E-4	0.00104
1027.833	7.05712E-4	7.15774E-4
1029.339	3.44113E-4	4.95635E-4
1030.845	3.07479E-4	9.34507E-4
1032.351	4.36231E-4	9.97956E-4
1033.857	4.94652E-4	0.00107
1035.363	4.83541E-4	7.72179E-4
1036.869	1.8729E-4	7.28881E-4
1038.375	5.23747E-4	9.38297E-4
1039.881	4.1386E-4	0.00111
1041.387	3.0837E-4	6.92813E-4
1042.893	4.07057E-4	9.17632E-4
1044.399	4.08578E-4	0.00126
1045.905	3.36614E-4	8.71158E-4
1047.411	2.1774E-4	0.0011
1048.917	4.83541E-4	9.38065E-4
1050.423	4.04429E-4	0.00113
1051.929	4.27541E-4	0.0011
1053.435	3.40659E-4	0.00123
1054.941	5.98729E-4	0.00114
1056.448	4.46278E-4	0.00103
1057.954	3.98633E-4	0.00112
1059.46	1.83065E-4	9.6218E-4
1060.966	2.2785E-4	0.00113
1062.472	2.96695E-4	7.67142E-4
1063.978	4.48369E-4	0.00112
1065.484	3.71658E-4	7.0735E-4
1066.99	3.3789E-4	9.02386E-4
1068.496	4.55821E-4	0.00108
1070.002	3.59915E-4	0.00123
1071.508	2.28945E-4	9.32697E-4
1073.014	5.08728E-4	7.53765E-4
1074.52	1.89091E-4	0.00126
1076.026	3.99953E-4	0.00106
1077.532	4.92897E-4	9.97229E-4
1079.038	4.81815E-4	8.39605E-4
1080.544	3.23077E-4	9.25004E-4
1082.05	4.53707E-4	8.89385E-4
1083.556	2.89331E-4	9.07744E-4
1085.062	5.83305E-4	8.38825E-4
1086.568	2.61454E-4	0.00164
1088.074	3.32348E-4	0.00133
1089.58	4.80111E-4	0.00104
1091.086	3.36928E-4	9.98262E-4
1092.592	2.27294E-4	8.42828E-4
1094.098	4.16312E-4	9.70716E-4
1095.604	6.575E-4	0.0015
1097.11	4.17074E-4	6.47504E-4
1098.616	2.96896E-4	0.00105
1100.122	5.36498E-4	0.00106
1101.628	4.05528E-4	0.00105
1103.134	3.79283E-4	0.00107
1104.64	2.54545E-4	7.91079E-4
1106.146	5.58491E-4	0.00112
1107.652	2.65747E-4	0.00116
1109.158	2.92487E-4	8.59925E-4
1110.664	4.56284E-4	9.22368E-4
1112.17	3.69492E-4	0.00104
1113.676	4.44816E-4	0.00105
1115.182	5.72967E-4	7.83767E-4
1116.688	3.29268E-4	9.73368E-4
1118.194	2.22397E-4	8.9739E-4
1119.7	2.54497E-4	0.00106
1121.206	3.92743E-4	0.00122
1122.712	5.45577E-4	8.96398E-4
1124.218	5.58803E-4	0.00105
1125.724	3.67709E-4	9.5092E-4
1127.23	3.56363E-4	0.00109
1128.736	5.5471E-4	0.00113
1130.242	2.73966E-4	0.00106
1131.748	3.32847E-4	0.00109
1133.254	4.78504E-4	9.58324E-4
1134.76	3.60391E-4	0.00103
1136.266	1.46578E-4	0.00113
1137.772	4.49134E-4	9.53753E-4
1139.278	5.37165E-4	0.00128
1140.784	3.77309E-4	8.70281E-4
1142.29	4.05271E-4	0.00108
1143.796	6.52291E-4	0.0011
1145.302	2.59343E-4	0.00123
1146.808	2.53338E-4	0.00103
1148.314	3.32617E-4	0.00104
1149.82	4.20952E-4	0.00124
1151.326	2.18974E-4	0.00113
1152.832	2.9947E-4	0.001
1154.338	4.4543E-4	0.0011
1155.844	3.74071E-4	0.0011
