Time	Ir	Co
					
s	ng cm-2 s-1	ng cm-2 s-1
162.657	1.82739E-5	0.11628
164.163	1.88393E-5	0.11318
165.669	0	0.11847
167.175	1.88738E-5	0.11715
168.681	5.32084E-5	0.11689
170.187	5.2598E-5	0.11809
171.693	3.56755E-5	0.11556
173.199	5.42943E-5	0.10875
174.705	3.48182E-5	0.11504
176.211	5.32253E-5	0.10814
177.717	1.79974E-5	0.10755
179.223	5.40619E-5	0.10984
180.729	7.20283E-5	0.1081
182.235	6.73482E-5	0.1071
183.741	1.06133E-4	0.10871
185.247	5.22885E-5	0.11088
186.753	1.77328E-5	0.1101
188.259	1.07796E-4	0.10448
189.765	3.50167E-5	0.10098
191.271	1.72993E-5	0.09658
192.777	3.55873E-5	0.10168
194.283	3.50607E-5	0.09866
195.789	8.74892E-5	0.09459
197.295	1.23326E-4	0.09979
198.801	1.55156E-4	0.09902
200.307	3.59552E-5	0.09372
201.813	5.19301E-5	0.09144
203.319	7.03906E-5	0.09384
204.825	1.53161E-4	0.0899
206.331	1.34647E-4	0.08542
207.837	1.80678E-5	0.08342
209.343	0	0.08582
210.849	1.29888E-4	0.08741
212.355	5.45879E-5	0.08715
213.861	3.70882E-5	0.08771
215.367	1.15974E-4	0.08682
216.873	1.91452E-4	0.08419
218.379	1.66207E-4	0.08691
219.885	5.54971E-5	0.08584
221.391	3.65538E-5	0.08334
222.897	5.35403E-5	0.08375
224.403	8.88431E-5	0.08723
225.909	1.22482E-4	0.08206
227.415	3.56498E-5	0.08998
228.921	3.56802E-5	0.08298
230.427	5.52347E-5	0.08131
231.933	1.43451E-4	0.08198
233.439	5.23198E-5	0.08205
234.945	1.08083E-4	0.08234
236.451	5.68811E-5	0.08092
237.957	1.45213E-4	0.07982
239.463	7.22011E-5	0.0797
240.969	9.71159E-5	0.08285
242.475	1.34678E-4	0.07518
243.981	5.80106E-5	0.07833
245.487	7.60697E-5	0.08115
246.993	7.7096E-5	0.07563
248.499	7.89049E-5	0.07817
250.005	3.73926E-5	0.08197
251.511	1.30216E-4	0.08014
253.017	5.635E-5	0.0758
254.523	1.10149E-4	0.07514
256.029	1.13682E-4	0.08104
257.535	1.96356E-4	0.07779
259.041	9.29806E-5	0.07888
260.547	1.82674E-5	0.07595
262.053	7.00334E-5	0.07825
263.559	1.44173E-4	0.07773
265.065	1.04932E-4	0.07387
266.571	1.99738E-4	0.07821
268.077	3.68029E-5	0.07669
269.583	8.92006E-5	0.07675
271.089	9.00524E-5	0.07471
272.595	3.60064E-5	0.07666
274.101	1.82739E-5	0.07866
275.607	1.4244E-4	0.07396
277.113	8.59367E-5	0.07672
278.619	1.40427E-4	0.08104
280.125	5.29656E-5	0.07479
281.632	1.23349E-4	0.07237
283.138	7.18968E-5	0.07455
284.644	8.83693E-5	0.07487
286.15	5.2649E-5	0.06871
287.656	8.81459E-5	0.0701
289.162	1.22392E-4	0.07272
290.668	1.21965E-4	0.07218
292.174	6.88271E-5	0.07015
293.68	1.69368E-5	0.06666
295.186	3.50617E-5	0.07259
296.692	8.66219E-5	0.06905
298.198	1.06296E-4	0.07735
299.704	7.17101E-5	0.07981
301.21	1.24718E-4	0.08622
302.716	1.22938E-4	0.10669
304.222	7.16717E-5	0.1276
305.728	3.51593E-5	0.13844
307.234	3.58243E-5	0.17293
308.74	3.51334E-5	0.19197
310.246	1.205E-4	0.22364
311.752	5.32677E-5	0.25331
313.258	8.773E-5	0.28131
314.764	1.806E-5	0.31459
316.27	5.43943E-5	0.34579
317.776	8.94341E-5	0.38505
319.282	1.30459E-4	0.44192
320.788	1.44231E-4	0.44042
322.294	3.79433E-5	0.47679
323.8	3.58196E-5	0.50791
325.306	1.77927E-5	0.52684
326.812	1.93977E-4	0.56949
328.318	7.33519E-5	0.61167
329.824	1.30506E-4	0.62666
331.33	1.25621E-4	0.65119
332.836	1.49654E-4	0.6732
334.342	1.87052E-5	0.65
335.848	1.46459E-4	0.64259
337.354	1.47662E-4	0.67343
338.86	7.53785E-5	0.6924
340.366	1.10832E-4	0.67691
341.872	1.10902E-4	0.65848
343.378	1.30492E-4	0.67945
344.884	1.5022E-4	0.61229
346.39	5.54405E-5	0.63079
347.896	9.48717E-5	0.63049
349.402	1.50541E-4	0.60738
350.908	9.54937E-5	0.57467
352.414	9.52223E-5	0.58701
353.92	1.90949E-5	0.54556
355.426	1.34054E-4	0.51504
356.932	1.19508E-4	0.51439
358.438	1.49972E-4	0.50231
359.944	1.18493E-4	0.47557
361.45	9.13397E-5	0.47202
362.956	1.14143E-4	0.43632
364.462	7.41827E-5	0.41334
365.968	7.34807E-5	0.40623
367.474	9.19088E-5	0.40051
368.98	6.99749E-5	0.39913
370.486	7.19123E-5	0.37523
371.992	7.40617E-5	0.34965
373.498	8.76886E-5	0.35135
375.004	1.25563E-4	0.33352
376.51	7.45003E-5	0.32852
378.016	1.40852E-4	0.31091
379.522	5.18912E-5	0.30287
381.028	2.15096E-4	0.29887
382.534	8.61513E-5	0.28775
384.04	1.04081E-4	0.28231
385.546	1.05948E-4	0.29051
387.052	1.54654E-4	0.27458
388.558	1.71565E-4	0.26981
390.064	1.22603E-4	0.26135
391.57	1.54413E-4	0.24907
393.076	1.6102E-4	0.25648
394.582	9.05394E-5	0.24699
396.088	1.26138E-4	0.2315
397.594	5.42298E-5	0.23129
399.1	5.33214E-5	0.22541
400.606	1.77019E-4	0.21668
402.112	1.77766E-4	0.21802
403.618	1.46933E-4	0.21443
405.124	7.13072E-5	0.20685
406.63	1.2731E-4	0.19621
408.136	7.0952E-5	0.18775
409.642	0	0.18436
411.148	1.0898E-4	0.18558
412.654	1.0853E-4	0.17726
414.16	5.38244E-5	0.17521
415.666	7.28908E-5	0.16691
417.172	1.09572E-4	0.1627
418.678	1.48419E-4	0.15074
420.184	7.38677E-5	0.14737
421.69	1.32244E-4	0.14548
423.196	2.04569E-4	0.14168
424.702	7.39737E-5	0.12865
426.208	3.72305E-5	0.12923
427.714	1.55674E-4	0.12916
429.22	1.63311E-4	0.12509
430.726	1.30104E-4	0.11894
432.232	5.53763E-5	0.11329
433.738	9.20959E-5	0.11223
435.244	2.36464E-4	0.10482
436.75	1.15674E-4	0.10672
438.256	1.19122E-4	0.10734
439.762	9.72823E-5	0.10065
441.268	1.15968E-4	0.09735
442.774	9.72259E-5	0.09887
444.28	9.80481E-5	0.09665
445.787	1.92579E-5	0.09018
447.293	5.78037E-5	0.08704
448.799	9.40697E-5	0.08734
450.305	5.85325E-5	0.08429
451.811	1.11648E-4	0.08219
453.317	9.60551E-5	0.08367
454.823	9.73219E-5	0.08337
456.329	1.15524E-4	0.07788
457.835	2.06166E-4	0.07835
459.341	5.56971E-5	0.07972
460.847	9.27849E-5	0.07413
462.353	1.08281E-4	0.07619
463.859	8.99604E-5	0.07568
465.365	5.40038E-5	0.07181
466.871	1.06369E-4	0.07385
468.377	5.49763E-5	0.07383
469.883	1.04954E-4	0.0697
471.389	8.65927E-5	0.06979
472.895	5.15832E-5	0.06962
474.401	6.98909E-5	0.06825
475.907	3.44313E-5	0.06863
477.413	3.45753E-5	0.06194
478.919	1.06451E-4	0.06605
480.425	1.0287E-4	0.06272
481.931	1.41803E-4	0.063
483.437	5.41406E-5	0.06145
484.943	7.16161E-5	0.06264
486.449	8.71951E-5	0.05909
487.955	1.04719E-4	0.06004
489.461	3.50929E-5	0.05752
490.967	1.22575E-4	0.05711
492.473	5.30524E-5	0.05337
493.979	1.79593E-5	0.05395
495.485	9.02125E-5	0.0558
496.991	1.8155E-5	0.05121
498.497	3.55504E-5	0.05315
500.003	1.09235E-4	0.05455
501.509	0	0.05133
503.015	3.71768E-5	0.05056
504.521	7.47727E-5	0.04811
506.027	1.06175E-4	0.0481
507.533	1.49204E-4	0.0496
509.039	3.80305E-5	0.05442
510.545	9.50386E-5	0.04796
512.051	9.35468E-5	0.04839
513.557	9.529E-5	0.04636
515.063	1.10887E-4	0.04767
516.569	3.7078E-5	0.04697
518.075	1.91665E-5	0.04698
519.581	7.40678E-5	0.0427
521.087	1.83762E-5	0.04607
522.593	9.16723E-5	0.04113
524.099	1.12181E-4	0.04179
525.605	1.14877E-4	0.0413
527.111	7.41149E-5	0.0437
528.617	9.28672E-5	0.04226
530.123	5.69649E-5	0.04555
531.629	7.69036E-5	0.03937
533.135	1.3575E-4	0.04072
534.641	1.947E-5	0.04081
536.147	9.90421E-5	0.04099
537.653	1.15681E-4	0.0391
539.159	7.84155E-5	0.03793
540.665	1.32772E-4	0.03924
542.171	3.7379E-5	0.03986
543.677	7.55507E-5	0.04108
545.183	5.40053E-5	0.03805
546.689	1.47666E-4	0.03782
548.195	7.34887E-5	0.03832
549.701	3.69257E-5	0.03732
551.207	7.46602E-5	0.0376
552.713	1.50478E-4	0.03802
554.219	1.63462E-4	0.03634
555.725	1.51417E-4	0.03605
557.231	9.7902E-5	0.03736
558.737	5.82257E-5	0.03983
560.243	1.30368E-4	0.03829
561.749	1.13936E-4	0.03485
563.255	7.62841E-5	0.03527
564.761	9.45316E-5	0.03531
566.267	9.35756E-5	0.03498
567.773	5.61657E-5	0.03559
569.279	1.86261E-4	0.03381
570.785	1.57749E-4	0.03529
572.291	1.24183E-4	0.03463
573.797	7.06749E-5	0.03479
575.303	1.44879E-4	0.03359
576.809	1.10197E-4	0.03604
578.315	2.15928E-4	0.03384
579.821	1.10798E-4	0.03371
